relative_minutes,T1,T2,T3,T4,PC1,PC2,PC3,total_cpu_rate
4812,0.839472035,0.543402892,0.841186121,0.540745698,-0.716066173,-0.331084932,0.644229691,2609.635942
4813,0.000674225,0.999999773,9.63E-05,0.999999995,-0.780215779,-0.357753189,0.611930031,2614.382731
4814,0.005037526,0.999987312,0.00071965,0.999999741,-0.688576487,-0.313759067,0.803009086,2617.901524
4815,0.009400732,0.999955812,0.001342981,0.999999098,-0.715694042,-0.324371842,0.769559138,2678.453126
4816,0.013763759,0.999905275,0.001966312,0.999998067,-0.75384459,-0.342861541,0.674046143,2677.352834
4817,0.018126524,0.999835701,0.002589642,0.999996647,-0.71709844,-0.328234015,0.719024462,2658.025176
4818,0.022488944,0.999747092,0.003212972,0.999994838,-0.767663433,-0.350084221,0.710670918,2644.859393
4819,0.026850936,0.999639449,0.0038363,0.999992641,-0.860474704,-0.391799693,0.617842022,2635.312648
4820,0.031212416,0.999512774,0.004459626,0.999990056,-0.911806001,-0.415277964,0.595789093,2566.814397
4821,0.035573303,0.99936707,0.005082951,0.999987082,-0.952768468,-0.434273775,0.523359359,2569.228237
4822,0.039933512,0.999202339,0.005706274,0.999983719,-0.91121314,-0.415366152,0.494111779,2582.093551
4823,0.04429296,0.999018585,0.006329594,0.999979968,-0.894405285,-0.404525659,0.492312654,2598.901425
4824,0.048651566,0.998815811,0.006952912,0.999975828,-0.881183111,-0.3975575,0.491288095,2608.347039
4825,0.053009245,0.998594022,0.007576228,0.9999713,-0.888151082,-0.390433117,0.512870456,2580.11954
4826,0.057365915,0.99835322,0.00819954,0.999966383,-0.904618747,-0.395773693,0.512857022,2587.058554
4827,0.061721493,0.998093411,0.00882285,0.999961078,-0.907889013,-0.396196002,0.511288601,2594.107337
4828,0.066075895,0.9978146,0.009446155,0.999955384,-0.895172956,-0.391185354,0.502095416,2596.957798
4829,0.07042904,0.997516792,0.010069458,0.999949302,-0.903970656,-0.395476675,0.489465103,2597.786459
4830,0.074780844,0.997199993,0.010692756,0.999942831,-0.910202668,-0.396076931,0.458434815,2639.010875
4831,0.079131224,0.996864208,0.01131605,0.999935971,-0.91830791,-0.399871626,0.454966808,2641.372726
4832,0.083480098,0.996509445,0.01193934,0.999928724,-0.965697496,-0.425532479,0.475286979,2638.697197
4833,0.087827382,0.996135709,0.012562625,0.999921087,-0.905217953,-0.397935351,0.547571879,2685.037653
4834,0.092172994,0.995743009,0.013185905,0.999913062,-0.907618715,-0.399664386,0.560563569,2691.300936
4835,0.096516851,0.995331351,0.01380918,0.999904649,-0.877052246,-0.387161204,0.519163365,2668.954527
4836,0.100858871,0.994900743,0.01443245,0.999895847,-0.715355018,-0.320805099,0.646070197,2671.167723
4837,0.105198971,0.994451194,0.015055714,0.999886656,-0.726298546,-0.328424677,0.585496961,2665.598929
4838,0.109537067,0.993982712,0.015678972,0.999877077,-0.766656018,-0.348983383,0.477295026,2662.235401
4839,0.113873079,0.993495305,0.016302224,0.99986711,-0.688636601,-0.319809938,0.465494022,2667.018165
4840,0.118206922,0.992988985,0.01692547,0.999856754,-0.581325069,-0.275048265,0.475763498,2629.446706
4841,0.122538515,0.992463759,0.017548709,0.99984601,-0.575505786,-0.276039669,0.399981384,2629.045131
4842,0.126867775,0.991919638,0.018171942,0.999834877,-0.564787228,-0.274927232,0.350826198,2624.28674
4843,0.131194619,0.991356632,0.018795167,0.999823355,-0.556400329,-0.271693311,0.34775578,2623.217064
4844,0.135518966,0.990774752,0.019418385,0.999811445,-0.564967316,-0.278519939,0.294788281,2611.55457
4845,0.139840732,0.99017401,0.020041596,0.999799147,-0.618581734,-0.300435048,0.161529696,2522.659816
4846,0.144159837,0.989554416,0.020664799,0.99978646,-0.582572818,-0.285219677,0.189606916,2523.699931
4847,0.148476196,0.988915982,0.021287993,0.999773385,-0.551891912,-0.272529486,0.234294441,2521.308937
4848,0.152789729,0.98825872,0.02191118,0.999759921,-0.577617816,-0.287324348,0.165493842,2518.11126
4849,0.157100353,0.987582644,0.022534358,0.999746069,-0.699744856,-0.346116725,0.006035264,2502.655169
4850,0.161407986,0.986887766,0.023157527,0.999731829,-0.765876672,-0.375109919,0.006819941,2432.126168
4851,0.165712546,0.986174098,0.023780687,0.999717199,-0.787345838,-0.38462566,0.011406531,2428.067808
4852,0.170013951,0.985441655,0.024403838,0.999702182,-0.836099094,-0.408586751,-0.037811305,2424.125599
4853,0.17431212,0.984690451,0.025026979,0.999686776,-0.84418651,-0.412336279,-0.025205945,2420.515245
4854,0.178606969,0.9839205,0.025650111,0.999670982,-0.865270405,-0.421352364,-0.031554449,2412.726005
4855,0.182898419,0.983131816,0.026273233,0.999654799,-0.923569258,-0.455777828,-0.098065337,2316.926107
4856,0.187186386,0.982324415,0.026896345,0.999638228,-0.93486644,-0.460904291,-0.104974064,2310.084314
4857,0.191470789,0.981498312,0.027519446,0.999621268,-0.917642487,-0.454182526,-0.102863767,2306.840111
4858,0.195751547,0.980653523,0.028142536,0.99960392,-0.921738783,-0.456165662,-0.115248975,2306.069342
4859,0.200028578,0.979790063,0.028765616,0.999586184,-0.932308006,-0.460908664,-0.12517438,2305.687896
4860,0.204301801,0.97890795,0.029388684,0.999568059,-0.930270968,-0.458694765,-0.112115386,2268.770597
4861,0.208571135,0.978007199,0.030011741,0.999549546,-0.929364757,-0.458415498,-0.114316097,2268.626543
4862,0.212836497,0.977087829,0.030634786,0.999530645,-0.935230861,-0.461129724,-0.127284237,2268.438398
4863,0.217097807,0.976149856,0.031257819,0.999511355,-0.935409918,-0.461092362,-0.131759284,2270.810633
4864,0.221354985,0.975193299,0.03188084,0.999491677,-0.948160664,-0.466033327,-0.129577411,2272.097297
4865,0.225607947,0.974218176,0.032503849,0.99947161,-0.962768309,-0.478558301,-0.1443417,2330.022606
4866,0.229856615,0.973224505,0.033126845,0.999451155,-0.963947494,-0.478269617,-0.140663875,2333.677161
4867,0.234100906,0.972212305,0.033749829,0.999430312,-0.960025879,-0.476240973,-0.132227924,2332.666162
4868,0.238340741,0.971181595,0.034372799,0.999409081,-0.971630417,-0.482192615,-0.141879779,2332.592012
4869,0.242576038,0.970132396,0.034995756,0.999387461,-0.955867674,-0.475933007,-0.130804326,2332.839086
4870,0.246806716,0.969064727,0.035618699,0.999365453,-0.981765693,-0.48274375,-0.182053505,2380.077603
4871,0.251032696,0.967978608,0.036241628,0.999343056,-1.022732401,-0.502389022,-0.214721545,2373.100054
4872,0.255253896,0.96687406,0.036864544,0.999320272,-1.0290852,-0.506264185,-0.239552497,2370.310157
4873,0.259470237,0.965751105,0.037487445,0.999297099,-1.040423569,-0.51127572,-0.240316697,2368.994076
4874,0.263681638,0.964609762,0.038110331,0.999273537,-1.057945482,-0.517750384,-0.235906819,2369.532726
4875,0.267888019,0.963450056,0.038733203,0.999249588,-1.052227722,-0.505730158,-0.187902363,2349.651662
4876,0.272089299,0.962272006,0.039356059,0.99922525,-1.052622633,-0.506097037,-0.191978724,2350.908709
4877,0.276285399,0.961075636,0.0399789,0.999200524,-1.043139545,-0.502015782,-0.189199558,2351.646055
4878,0.28047624,0.959860969,0.040601726,0.99917541,-1.048674683,-0.504397412,-0.190808465,2354.017986
4879,0.28466174,0.958628027,0.041224536,0.999149907,-0.945928835,-0.465207461,-0.216528305,2356.162916
4880,0.288841821,0.957376834,0.04184733,0.999124017,-0.958304124,-0.472494538,-0.209632274,2421.403409
4881,0.293016402,0.956107414,0.042470108,0.999097738,-0.93145235,-0.460567111,-0.207653681,2431.855255
4882,0.297185405,0.954819792,0.043092869,0.999071071,-0.499830248,-0.293138106,-0.314143644,2436.578814
4883,0.301348751,0.953513991,0.043715613,0.999044016,-0.153336902,-0.14870286,-0.402769659,2552.592219
4884,0.305506358,0.952190036,0.044338341,0.999016572,-0.165470249,-0.149723344,-0.401265004,2600.801659
4885,0.30965815,0.950847953,0.044961051,0.998988741,-0.179466908,-0.154368922,-0.390638355,2451.056172
4886,0.313804046,0.949487768,0.045583744,0.998960521,-0.188010115,-0.157308474,-0.389444827,2455.346625
4887,0.317943967,0.948109505,0.046206419,0.998931913,-0.194641562,-0.160781408,-0.385887319,2450.49043
4888,0.322077836,0.946713192,0.046829076,0.998902917,-0.429510341,-0.257008624,-0.319147367,2429.656771
4889,0.326205572,0.945298855,0.047451715,0.998873533,-0.649007576,-0.344222299,-0.263268097,2421.314131
4890,0.330327098,0.94386652,0.048074335,0.998843761,-0.728641974,-0.384352687,-0.270297958,2400.33508
4891,0.334442335,0.942416216,0.048696937,0.9988136,-0.800043872,-0.414053678,-0.259526648,2385.967133
4892,0.338551205,0.94094797,0.04931952,0.998783052,-0.747624284,-0.392727923,-0.272080393,2393.840395
4893,0.342653629,0.939461809,0.049942084,0.998752116,-0.779607405,-0.405172676,-0.271350975,2391.844546
4894,0.34674953,0.937957762,0.050564628,0.998720791,-0.855597856,-0.437677894,-0.256274656,2371.756196
4895,0.350838829,0.936435858,0.051187152,0.998689078,-1.027387693,-0.510430887,-0.215012195,2281.051265
4896,0.354921449,0.934896125,0.051809657,0.998656978,-1.037588597,-0.515996079,-0.184903317,2270.281358
4897,0.358997311,0.933338594,0.052432142,0.998624489,-0.98431932,-0.49381373,-0.136155266,2270.887126
4898,0.363066339,0.931763293,0.053054606,0.998591613,-1.013251768,-0.506431427,-0.145210469,2267.752475
4899,0.367128454,0.930170252,0.05367705,0.998558348,-1.020645686,-0.509485063,-0.132446238,2265.457087
4900,0.37118358,0.928559503,0.054299472,0.998524695,-1.041039989,-0.518465514,-0.163132793,2266.471986
4901,0.375231638,0.926931075,0.054921874,0.998490655,-0.981233559,-0.496976787,-0.197246034,2265.261977
4902,0.379272553,0.925284999,0.055544254,0.998456226,-0.922988221,-0.473008208,-0.199627419,2270.69564
4903,0.383306248,0.923621308,0.056166613,0.99842141,-0.946452474,-0.481336641,-0.178262823,2277.246476
4904,0.387332644,0.921940032,0.05678895,0.998386205,-0.913174106,-0.467258072,-0.183771619,2293.057809
4905,0.391351667,0.920241204,0.057411265,0.998350613,-1.004310472,-0.489576297,-0.120506056,2322.286701
4906,0.395363238,0.918524855,0.058033558,0.998314633,-1.037755552,-0.503263708,-0.109643165,2315.839153
4907,0.399367283,0.91679102,0.058655828,0.998278265,-0.341010883,-0.231418157,-0.278887654,2320.848806
4908,0.403363724,0.915039729,0.059278075,0.998241509,-0.395103607,-0.250162337,-0.261877794,2329.464732
4909,0.407352485,0.913271018,0.059900299,0.998204365,-0.673103408,-0.35913099,-0.195193349,2329.04728
4910,0.411333492,0.91148492,0.0605225,0.998166833,-0.714696558,-0.375054552,-0.19305074,2356.305075
4911,0.415306667,0.909681468,0.061144677,0.998128914,-0.856809152,-0.431744504,-0.156650116,2350.317161
4912,0.419271935,0.907860697,0.061766831,0.998090606,-0.89373104,-0.446832869,-0.15694071,2350.624205
4913,0.423229221,0.906022641,0.062388961,0.998051911,-0.90641652,-0.451706958,-0.154864774,2352.55022
4914,0.427178449,0.904167337,0.063011066,0.998012828,-0.905153116,-0.451544391,-0.159699083,2354.008018
4915,0.431119544,0.902294818,0.063633147,0.997973358,-0.797745797,-0.407238911,-0.16357627,2275.757954
4916,0.435052432,0.900405121,0.064255203,0.997933499,-0.534702738,-0.300795863,-0.198349568,2320.198168
4917,0.438977036,0.898498281,0.064877234,0.997893253,-0.539723811,-0.300023631,-0.202942938,2349.19939
4918,0.442893283,0.896574336,0.065499241,0.997852619,-0.524091035,-0.294128354,-0.195593609,2345.356059
4919,0.446801098,0.894633321,0.066121221,0.997811598,-0.62054705,-0.333210631,-0.215150379,2345.078467
4920,0.450700407,0.892675273,0.066743176,0.997770188,-0.659621051,-0.350145948,-0.220389678,2319.439
4921,0.454591135,0.89070023,0.067365105,0.997728391,-0.751502649,-0.388145888,-0.214027912,2312.702706
4922,0.458473208,0.88870823,0.067987008,0.997686207,-0.737744662,-0.385852102,-0.245378889,2306.941724
4923,0.462346553,0.886699309,0.068608884,0.997643634,-0.783250931,-0.405736799,-0.261343571,2311.566738
4924,0.466211095,0.884673508,0.069230734,0.997600674,-0.778767412,-0.404122567,-0.268813022,2315.878433
4925,0.470066761,0.882630863,0.069852557,0.997557327,-0.759467307,-0.402308902,-0.294953202,2269.878463
4926,0.473913478,0.880571414,0.070474352,0.997513592,-0.669622426,-0.367214533,-0.313482579,2270.820103
4927,0.477751172,0.878495201,0.071096121,0.997469469,-0.697678849,-0.379973054,-0.341063097,2270.352502
4928,0.48157977,0.876402262,0.071717861,0.997424959,-0.646385043,-0.357424717,-0.259815645,2271.758723
4929,0.4853992,0.874292638,0.072339574,0.997380061,-0.62006896,-0.34441362,-0.168270458,2277.181932
4930,0.489209389,0.872166368,0.072961259,0.997334776,-0.751098556,-0.391422119,-0.184238206,2283.973829
4931,0.493010263,0.870023494,0.073582915,0.997289103,-0.776479297,-0.399905248,-0.127989972,2285.978128
4932,0.496801752,0.867864056,0.074204543,0.997243043,-0.712440922,-0.372710436,-0.131474756,2305.980161
4933,0.500583782,0.865688095,0.074826142,0.997196595,-0.673512594,-0.355919279,-0.144715873,2325.053057
4934,0.504356282,0.863495652,0.075447712,0.997149759,-0.703281284,-0.364565509,-0.125045977,2323.811738
4935,0.508119179,0.86128677,0.076069252,0.997102537,-0.85719216,-0.413037275,-0.234969427,2410.728252
4936,0.511872403,0.85906149,0.076690763,0.997054927,-0.842455913,-0.404405476,-0.201607192,2416.291406
4937,0.515615881,0.856819855,0.077312244,0.997006929,-0.788267412,-0.381873126,-0.106747128,2417.857384
4938,0.519349543,0.854561907,0.077933695,0.996958544,-0.874226241,-0.426821751,-0.193264788,2406.624804
4939,0.523073317,0.852287689,0.078555116,0.996909772,-0.899326297,-0.440052359,-0.190363606,2397.935549
4940,0.526787132,0.849997245,0.079176507,0.996860613,-0.849654,-0.405821019,-0.076832979,2526.251677
4941,0.530490919,0.847690619,0.079797866,0.996811066,-0.899735705,-0.427772153,-0.101668865,2524.995088
4942,0.534184605,0.845367853,0.080419195,0.996761131,-0.923009935,-0.438617651,-0.118635849,2522.510093
4943,0.537868121,0.843028994,0.081040492,0.99671081,-0.837915321,-0.40660377,-0.158250567,2522.621861
4944,0.541541398,0.840674084,0.081661758,0.996660101,-0.741768911,-0.367609475,-0.139000681,2521.772029
4945,0.545204364,0.838303168,0.082282992,0.996609005,-0.187861378,-0.132301059,0.319586956,2470.020718
4946,0.54885695,0.835916293,0.082904194,0.996557522,-0.157772551,-0.119160539,0.366789681,2470.87195
4947,0.552499086,0.833513503,0.083525364,0.996505652,-0.11194677,-0.097005102,0.444096594,2484.729337
4948,0.556130704,0.831094844,0.084146502,0.996453394,-0.10561354,-0.094825458,0.427005601,2489.741568
4949,0.559751734,0.828660363,0.084767606,0.996400749,-0.103949087,-0.095320206,0.419354428,2488.594838
4950,0.563362107,0.826210104,0.085388678,0.996347717,-0.103198936,-0.091271762,0.428844468,2512.165323
4951,0.566961754,0.823744116,0.086009717,0.996294298,-0.054602233,-0.071595929,0.41489884,2518.17413
4952,0.570550608,0.821262445,0.086630722,0.996240492,-0.072237624,-0.077788891,0.431139217,2520.986986
4953,0.574128598,0.818765139,0.087251694,0.996186299,-0.056739777,-0.072876648,0.416057278,2523.996385
4954,0.577695659,0.816252244,0.087872631,0.996131719,-0.096705927,-0.091368791,0.394643117,2525.234473
4955,0.58125172,0.813723809,0.088493535,0.996076751,-0.178586406,-0.132253493,0.31820791,2465.269655
4956,0.584796716,0.811179882,0.089114404,0.996021397,-0.227732608,-0.160135007,0.12540066,2464.090811
4957,0.588330578,0.808620511,0.089735239,0.995965656,-0.370558416,-0.219078345,0.052024093,2467.7965
4958,0.591853239,0.806045745,0.090356038,0.995909527,-0.448204884,-0.252169448,-0.028317957,2472.309626
4959,0.595364632,0.803455634,0.090976803,0.995853012,-0.597331221,-0.314045166,-0.098337528,2472.448736
4960,0.59886469,0.800850225,0.091597532,0.99579611,-0.729848689,-0.363148681,-0.176641033,2465.132483
4961,0.602353346,0.79822957,0.092218226,0.995738821,-0.786848862,-0.385070856,-0.179621995,2466.864003
4962,0.605830535,0.795593718,0.092838883,0.995681145,-0.651503068,-0.324491199,0.017643385,2470.892742
4963,0.609296189,0.792942718,0.093459505,0.995623082,-0.124147069,-0.114714976,0.081672176,2482.37982
4964,0.612750243,0.790276622,0.094080091,0.995564632,0.1461985,-0.002002141,0.175110549,2612.381462
4965,0.616192632,0.78759548,0.094700639,0.995505796,0.037255533,-0.02323086,0.237274982,2615.594153
4966,0.619623289,0.784899344,0.095321151,0.995446572,-0.030621337,-0.042807713,0.222403995,2703.753282
4967,0.623042149,0.782188264,0.095941626,0.995386962,-0.056570247,-0.044577154,0.212425379,2792.210878
4968,0.626449147,0.779462293,0.096562064,0.995326965,-0.074244289,-0.047558953,0.211527785,2816.886289
4969,0.629844219,0.776721482,0.097182464,0.995266582,-0.117011036,-0.066446191,0.197810068,2819.220269
4970,0.633227299,0.773965883,0.097802827,0.995205811,-0.177492706,-0.087763916,0.103695086,2625.349246
4971,0.636598324,0.771195548,0.098423151,0.995144654,-0.168765798,-0.085807157,0.110832916,2624.861746
4972,0.639957229,0.768410532,0.099043438,0.995083111,-0.139816742,-0.074132912,0.101897309,2633.480851
4973,0.64330395,0.765610886,0.099663685,0.995021181,0.326699428,0.112392052,0.080109925,2645.017741
4974,0.646638423,0.762796664,0.100283894,0.994958864,0.198755091,0.063117177,0.090379932,2647.081407
4975,0.649960585,0.759967919,0.100904064,0.99489616,-0.15853507,-0.060344354,0.166876636,2633.439354
4976,0.653270373,0.757124706,0.101524195,0.99483307,-0.213568491,-0.082862566,0.160532531,2636.090443
4977,0.656567724,0.754267078,0.102144287,0.994769594,-0.22955897,-0.091230756,0.164248219,2633.803537
4978,0.659852574,0.751395089,0.102764338,0.994705731,-0.010041657,0.003612613,0.346007173,2651.867874
4979,0.663124862,0.748508796,0.10338435,0.994641481,-0.061400701,-0.016625502,0.253026298,2680.720628
4980,0.666384525,0.745608252,0.104004322,0.994576845,0.026404843,0.024368489,0.382156175,2608.074915
4981,0.669631501,0.742693512,0.104624253,0.994511823,-0.009703697,0.006461598,0.323227365,2607.620399
4982,0.672865728,0.739764633,0.105244144,0.994446414,-0.151252712,-0.058250702,0.394502996,2566.687557
4983,0.676087145,0.73682167,0.105863993,0.994380619,-0.233204758,-0.09005435,0.52731662,2556.695657
4984,0.67929569,0.733864678,0.106483802,0.994314437,-0.269838868,-0.105885477,0.52567004,2554.67486
4985,0.682491302,0.730893715,0.107103569,0.994247869,-0.389697761,-0.161887676,0.426871366,2491.023711
4986,0.68567392,0.727908837,0.107723294,0.994180915,-0.426144339,-0.179203964,0.413799467,2483.805289
4987,0.688843484,0.724910101,0.108342978,0.994113575,-0.491339381,-0.207477286,0.38151826,2475.737432
